2.41481,0.647048
4.82963,1.1961
7.24444,1.64714
9.65926,2.00019
12.0741,2.25524
14.4889,2.41229
16.9037,2.47133
19.3185,2.43238
21.7333,2.29543
24.1481,2.06048
26.563,1.72752
28.9778,1.29657
31.3926,0.767619
33.8074,0.140667
36.2222,-0.584286
